periodid,periodname,periodcode,perioddescription,organisationunitname,cholera cases 5 years +,cholera cases under 5 years,cholera deaths 5 years +,cholera deaths under 5 years
201806,Jun-18,201806,,ha Mabvuku Satellite,0,0,0,0
201806,Jun-18,201806,,ha Manyame Airbase Hospital,0,0,0,0
201806,Jun-18,201806,,ha Pacific,0,0,0,0
201806,Jun-18,201806,,ha Tafara FHS Clinic,0,0,0,0
201806,Jun-18,201806,,ha Arcadia Clinic,0,0,0,0
201806,Jun-18,201806,,ha Arcadia Medical Center,0,0,0,0
201806,Jun-18,201806,,ha Avenues Clinic Hospital,0,0,0,0
201806,Jun-18,201806,,ha Baines Avenue Clinic,0,0,0,0
201806,Jun-18,201806,,ha Braeside FHS Clinic,0,0,0,0
201806,Jun-18,201806,,ha Cimas Chinhoyi Clinic,0,0,0,0
201806,Jun-18,201806,,ha Delta Graniteside Clinic,0,0,0,0
201806,Jun-18,201806,,ha Gonda Hospital,0,0,0,0
201806,Jun-18,201806,,ha Harare City Private Institutions,0,0,0,0
201806,Jun-18,201806,,ha Harare Polytechnic Clinic,0,0,0,0
201806,Jun-18,201806,,ha Harare city centre VMMC clinic,0,0,0,0
201806,Jun-18,201806,,ha Hatfield Clinic,0,0,0,0
201806,Jun-18,201806,,ha Insco Wellness Clinic,0,0,0,0
201806,Jun-18,201806,,ha Metropolitan Clinic,0,0,0,0
201806,Jun-18,201806,,ha New Cranborne,0,0,0,0
201806,Jun-18,201806,,"ha PSI New start Centre, Kwame",0,0,0,0
201806,Jun-18,201806,,ha Parirenyatwa Clinic,0,0,0,0
201806,Jun-18,201806,,ha Prospect Palms,0,0,0,0
201806,Jun-18,201806,,ha Queen of Peace,0,0,0,0
201806,Jun-18,201806,,ha Red Crescent Society,0,0,0,0
201806,Jun-18,201806,,ha Roland Square Clinic,0,0,0,0
201806,Jun-18,201806,,ha St Annes Hospital,0,0,0,0
201806,Jun-18,201806,,ha West End Hospital,0,0,0,0
201806,Jun-18,201806,,ha Beatrice Road Hospital,0,0,0,0
201806,Jun-18,201806,,ha Wilkins Infectious Diseases Hospital,0,0,0,0
201806,Jun-18,201806,,ha Avondale Clinic,0,0,0,0
201806,Jun-18,201806,,ha Belvedere Satellite Clinic,0,0,0,0
201806,Jun-18,201806,,ha Mabelreign Satellite Clinic,0,0,0,0
201806,Jun-18,201806,,ha Marlborough Satellite Clinic,0,0,0,0
201806,Jun-18,201806,,ha Roland Square clini,0,0,0,0
201806,Jun-18,201806,,ha Rujeko PolyClinic,0,0,0,0
201806,Jun-18,201806,,ha ZAPSO,0,0,0,0
201806,Jun-18,201806,,ha Borrowdale Clinic,0,0,0,0
201806,Jun-18,201806,,ha Hatcliffe PolyClinic,0,0,0,0
201806,Jun-18,201806,,ha Highlands FHS Clinic,0,0,0,0
201806,Jun-18,201806,,ha Morris Depot Camp Hospital,0,0,0,0
201806,Jun-18,201806,,ha Mount Pleasant Clinic,0,0,0,0
201806,Jun-18,201806,,ha Newlands Clinic,0,0,0,0
201806,Jun-18,201806,,ha University of Zimbabwe,0,0,0,0
201806,Jun-18,201806,,ha Glen Norah Medical Centre,0,0,0,0
201806,Jun-18,201806,,ha Glen Norah Satellite Clinic,0,0,0,0
201806,Jun-18,201806,,ha Highfield PolyClinic,0,0,0,0
201806,Jun-18,201806,,ha Rutsanana PolyClinic,0,0,0,0
201806,Jun-18,201806,,ha Southerton Clinic,0,0,0,0
201806,Jun-18,201806,,ha Spilhaus,0,0,0,0
201806,Jun-18,201806,,ha Spilhaus_Data,0,0,0,0
201806,Jun-18,201806,,ha Vee’s Health Centre,0,0,0,0
201806,Jun-18,201806,,ha Western Triangle Clinic,0,0,0,0
201806,Jun-18,201806,,ha Dunameon,0,0,0,0
201806,Jun-18,201806,,ha Hopley Clinic,0,0,0,0
201806,Jun-18,201806,,ha Matapi Clinic,0,0,0,0
201806,Jun-18,201806,,ha Mbare Hostels Clinic,0,0,0,0
201806,Jun-18,201806,,ha Mbare PolyClinic,0,0,0,0
201806,Jun-18,201806,,ha Sunningdale Clinic,0,0,0,0
201806,Jun-18,201806,,ha Waterfalls Clinic,0,0,0,0
201806,Jun-18,201806,,ha Budiriro PolyClinic,0,0,0,0
201806,Jun-18,201806,,ha Budiriro Satellite Clinic,0,0,0,0
201806,Jun-18,201806,,ha Glen View Maternity Home,0,0,0,0
201806,Jun-18,201806,,ha Glen View PolyClinic,0,0,0,0
201806,Jun-18,201806,,ha Glen View Satellite Clinic,0,0,0,0
201806,Jun-18,201806,,ha Mufakose PolyClinic,0,0,0,0
201806,Jun-18,201806,,ha Starlight,0,0,0,0
201806,Jun-18,201806,,ha Kambuzuma PolyClinic,0,0,0,0
201806,Jun-18,201806,,ha Kuwadzana Phase 4,0,0,0,0
201806,Jun-18,201806,,ha Kuwadzana PolyClinic,0,0,0,0
201806,Jun-18,201806,,ha Warren Park PolyClinic,0,0,0,0
201807,Jul-18,201807,,ha Caledonia sate,0,0,0,0
201807,Jul-18,201807,,ha Eastley FHS Clinic,0,0,0,0
201807,Jul-18,201807,,ha Chitungwiza Central Hospital,0,0,0,0
201807,Jul-18,201807,,ha Harare Central Hospital,0,0,0,0
201807,Jul-18,201807,,ha Parirenyatwa Group of Hospitals,0,0,0,0
201807,Jul-18,201807,,ha Greendale FHS Clinic,0,0,0,0
201807,Jul-18,201807,,ha Highlands Primary Care Clinic,0,0,0,0
201807,Jul-18,201807,,ha Mabvuku PolyClinic,0,0,0,0
201807,Jul-18,201807,,ha Mabvuku Satellite,0,0,0,0
201807,Jul-18,201807,,ha Manyame Airbase Hospital,0,0,0,0
201807,Jul-18,201807,,ha Pacific,0,0,0,0
201807,Jul-18,201807,,ha Tafara FHS Clinic,0,0,0,0
201807,Jul-18,201807,,ha Arcadia Clinic,0,0,0,0
201807,Jul-18,201807,,ha Arcadia Medical Center,0,0,0,0
201807,Jul-18,201807,,ha Avenues Clinic Hospital,0,0,0,0
201807,Jul-18,201807,,ha Baines Avenue Clinic,0,0,0,0
201807,Jul-18,201807,,ha Braeside FHS Clinic,0,0,0,0
201807,Jul-18,201807,,ha Cimas Chinhoyi Clinic,0,0,0,0
201807,Jul-18,201807,,ha Delta Graniteside Clinic,0,0,0,0
201807,Jul-18,201807,,ha Gonda Hospital,0,0,0,0
201807,Jul-18,201807,,ha Harare City Private Institutions,0,0,0,0
201807,Jul-18,201807,,ha Harare Polytechnic Clinic,0,0,0,0
201807,Jul-18,201807,,ha Harare city centre VMMC clinic,0,0,0,0
201807,Jul-18,201807,,ha Hatfield Clinic,0,0,0,0
201807,Jul-18,201807,,ha Insco Wellness Clinic,0,0,0,0
201807,Jul-18,201807,,ha Metropolitan Clinic,0,0,0,0
201807,Jul-18,201807,,ha New Cranborne,0,0,0,0
201807,Jul-18,201807,,"ha PSI New start Centre, Kwame",0,0,0,0
201807,Jul-18,201807,,ha Parirenyatwa Clinic,0,0,0,0
201807,Jul-18,201807,,ha Prospect Palms,0,0,0,0
201807,Jul-18,201807,,ha Queen of Peace,0,0,0,0
201807,Jul-18,201807,,ha Red Crescent Society,0,0,0,0
201807,Jul-18,201807,,ha Roland Square Clinic,0,0,0,0
201807,Jul-18,201807,,ha St Annes Hospital,0,0,0,0
201807,Jul-18,201807,,ha West End Hospital,0,0,0,0
201807,Jul-18,201807,,ha Beatrice Road Hospital,0,0,0,0
201807,Jul-18,201807,,ha Wilkins Infectious Diseases Hospital,0,0,0,0
201807,Jul-18,201807,,ha Avondale Clinic,0,0,0,0
201807,Jul-18,201807,,ha Belvedere Satellite Clinic,0,0,0,0
201807,Jul-18,201807,,ha Mabelreign Satellite Clinic,0,0,0,0
201807,Jul-18,201807,,ha Marlborough Satellite Clinic,0,0,0,0
201807,Jul-18,201807,,ha Roland Square clini,0,0,0,0
201807,Jul-18,201807,,ha Rujeko PolyClinic,0,0,0,0
201807,Jul-18,201807,,ha ZAPSO,0,0,0,0
201807,Jul-18,201807,,ha Borrowdale Clinic,0,0,0,0
201807,Jul-18,201807,,ha Hatcliffe PolyClinic,0,0,0,0
201807,Jul-18,201807,,ha Highlands FHS Clinic,0,0,0,0
201807,Jul-18,201807,,ha Morris Depot Camp Hospital,0,0,0,0
201807,Jul-18,201807,,ha Mount Pleasant Clinic,0,0,0,0
201807,Jul-18,201807,,ha Newlands Clinic,0,0,0,0
201807,Jul-18,201807,,ha University of Zimbabwe,0,0,0,0
201807,Jul-18,201807,,ha Glen Norah Medical Centre,0,0,0,0
201807,Jul-18,201807,,ha Glen Norah Satellite Clinic,0,0,0,0
201807,Jul-18,201807,,ha Highfield PolyClinic,0,0,0,0
201807,Jul-18,201807,,ha Rutsanana PolyClinic,0,0,0,0
201807,Jul-18,201807,,ha Southerton Clinic,0,0,0,0
201807,Jul-18,201807,,ha Spilhaus,0,0,0,0
201807,Jul-18,201807,,ha Spilhaus_Data,0,0,0,0
201807,Jul-18,201807,,ha Vee’s Health Centre,0,0,0,0
201807,Jul-18,201807,,ha Western Triangle Clinic,0,0,0,0
201807,Jul-18,201807,,ha Dunameon,0,0,0,0
201807,Jul-18,201807,,ha Hopley Clinic,0,0,0,0
201807,Jul-18,201807,,ha Matapi Clinic,0,0,0,0
201807,Jul-18,201807,,ha Mbare Hostels Clinic,0,0,0,0
201807,Jul-18,201807,,ha Mbare PolyClinic,0,0,0,0
201807,Jul-18,201807,,ha Sunningdale Clinic,0,0,0,0
201807,Jul-18,201807,,ha Waterfalls Clinic,0,0,0,0
201807,Jul-18,201807,,ha Budiriro PolyClinic,0,0,0,0
201807,Jul-18,201807,,ha Budiriro Satellite Clinic,0,0,0,0
201807,Jul-18,201807,,ha Glen View Maternity Home,0,0,0,0
201807,Jul-18,201807,,ha Glen View PolyClinic,0,0,0,0
201807,Jul-18,201807,,ha Glen View Satellite Clinic,0,0,0,0
201807,Jul-18,201807,,ha Mufakose PolyClinic,0,0,0,0
201807,Jul-18,201807,,ha Starlight,0,0,0,0
201807,Jul-18,201807,,ha Kambuzuma PolyClinic,0,0,0,0
201807,Jul-18,201807,,ha Kuwadzana Phase 4,0,0,0,0
201807,Jul-18,201807,,ha Kuwadzana PolyClinic,0,0,0,0
201807,Jul-18,201807,,ha Warren Park PolyClinic,0,0,0,0
201808,Aug-18,201808,,ha Caledonia sate,0,0,0,0
201808,Aug-18,201808,,ha Eastley FHS Clinic,0,0,0,0
201808,Aug-18,201808,,ha Chitungwiza Central Hospital,0,0,0,0
201808,Aug-18,201808,,ha Harare Central Hospital,0,0,0,0
201808,Aug-18,201808,,ha Parirenyatwa Group of Hospitals,0,0,0,0
201808,Aug-18,201808,,ha Greendale FHS Clinic,0,0,0,0
201808,Aug-18,201808,,ha Highlands Primary Care Clinic,0,0,0,0
201808,Aug-18,201808,,ha Mabvuku PolyClinic,0,0,0,0
201808,Aug-18,201808,,ha Mabvuku Satellite,0,0,0,0
201808,Aug-18,201808,,ha Manyame Airbase Hospital,0,0,0,0
201808,Aug-18,201808,,ha Pacific,0,0,0,0
201808,Aug-18,201808,,ha Tafara FHS Clinic,0,0,0,0
201808,Aug-18,201808,,ha Arcadia Clinic,0,0,0,0
201808,Aug-18,201808,,ha Arcadia Medical Center,0,0,0,0
201808,Aug-18,201808,,ha Avenues Clinic Hospital,0,0,0,0
201808,Aug-18,201808,,ha Baines Avenue Clinic,0,0,0,0
201808,Aug-18,201808,,ha Braeside FHS Clinic,0,0,0,0
201808,Aug-18,201808,,ha Cimas Chinhoyi Clinic,0,0,0,0
201808,Aug-18,201808,,ha Delta Graniteside Clinic,0,0,0,0
201808,Aug-18,201808,,ha Gonda Hospital,0,0,0,0
201808,Aug-18,201808,,ha Harare City Private Institutions,0,0,0,0
201808,Aug-18,201808,,ha Harare Polytechnic Clinic,0,0,0,0
201808,Aug-18,201808,,ha Harare city centre VMMC clinic,0,0,0,0
201808,Aug-18,201808,,ha Hatfield Clinic,0,0,0,0
201808,Aug-18,201808,,ha Insco Wellness Clinic,0,0,0,0
201808,Aug-18,201808,,ha Metropolitan Clinic,0,0,0,0
201808,Aug-18,201808,,ha New Cranborne,0,0,0,0
201808,Aug-18,201808,,"ha PSI New start Centre, Kwame",0,0,0,0
201808,Aug-18,201808,,ha Parirenyatwa Clinic,0,0,0,0
201808,Aug-18,201808,,ha Prospect Palms,0,0,0,0
201808,Aug-18,201808,,ha Queen of Peace,0,0,0,0
201808,Aug-18,201808,,ha Red Crescent Society,0,0,0,0
201808,Aug-18,201808,,ha Roland Square Clinic,0,0,0,0
201808,Aug-18,201808,,ha St Annes Hospital,0,0,0,0
201808,Aug-18,201808,,ha West End Hospital,0,0,0,0
201808,Aug-18,201808,,ha Beatrice Road Hospital,0,0,0,0
201808,Aug-18,201808,,ha Wilkins Infectious Diseases Hospital,0,0,0,0
201808,Aug-18,201808,,ha Avondale Clinic,0,0,0,0
201808,Aug-18,201808,,ha Belvedere Satellite Clinic,0,0,0,0
201808,Aug-18,201808,,ha Mabelreign Satellite Clinic,0,0,0,0
201808,Aug-18,201808,,ha Marlborough Satellite Clinic,0,0,0,0
201808,Aug-18,201808,,ha Roland Square clini,0,0,0,0
201808,Aug-18,201808,,ha Rujeko PolyClinic,0,0,0,0
201808,Aug-18,201808,,ha ZAPSO,0,0,0,0
201808,Aug-18,201808,,ha Borrowdale Clinic,0,0,0,0
201808,Aug-18,201808,,ha Hatcliffe PolyClinic,0,0,0,0
201808,Aug-18,201808,,ha Highlands FHS Clinic,0,0,0,0
201808,Aug-18,201808,,ha Morris Depot Camp Hospital,0,0,0,0
201808,Aug-18,201808,,ha Mount Pleasant Clinic,0,0,0,0
201808,Aug-18,201808,,ha Newlands Clinic,0,0,0,0
201808,Aug-18,201808,,ha University of Zimbabwe,0,0,0,0
201808,Aug-18,201808,,ha Glen Norah Medical Centre,0,0,0,0
201808,Aug-18,201808,,ha Glen Norah Satellite Clinic,0,0,0,0
201808,Aug-18,201808,,ha Highfield PolyClinic,0,0,0,0
201808,Aug-18,201808,,ha Rutsanana PolyClinic,0,0,0,0
201808,Aug-18,201808,,ha Southerton Clinic,0,0,0,0
201808,Aug-18,201808,,ha Spilhaus,0,0,0,0
201808,Aug-18,201808,,ha Spilhaus_Data,0,0,0,0
201808,Aug-18,201808,,ha Vee’s Health Centre,0,0,0,0
201808,Aug-18,201808,,ha Western Triangle Clinic,0,0,0,0
201808,Aug-18,201808,,ha Dunameon,0,0,0,0
201808,Aug-18,201808,,ha Hopley Clinic,0,0,0,0
201808,Aug-18,201808,,ha Matapi Clinic,0,0,0,0
201808,Aug-18,201808,,ha Mbare Hostels Clinic,0,0,0,0
201808,Aug-18,201808,,ha Mbare PolyClinic,0,0,0,0
201808,Aug-18,201808,,ha Sunningdale Clinic,0,0,0,0
201808,Aug-18,201808,,ha Waterfalls Clinic,0,0,0,0
201808,Aug-18,201808,,ha Budiriro PolyClinic,0,0,0,0
201808,Aug-18,201808,,ha Budiriro Satellite Clinic,0,0,0,0
201808,Aug-18,201808,,ha Glen View Maternity Home,0,0,0,0
201808,Aug-18,201808,,ha Glen View PolyClinic,0,0,0,0
201808,Aug-18,201808,,ha Glen View Satellite Clinic,0,0,0,0
201808,Aug-18,201808,,ha Mufakose PolyClinic,0,0,0,0
201808,Aug-18,201808,,ha Starlight,0,0,0,0
201808,Aug-18,201808,,ha Kambuzuma PolyClinic,0,0,0,0
201808,Aug-18,201808,,ha Kuwadzana Phase 4,0,0,0,0
201808,Aug-18,201808,,ha Kuwadzana PolyClinic,0,0,0,0
201808,Aug-18,201808,,ha Warren Park PolyClinic,0,0,0,0
201809,Sep-18,201809,,ha Caledonia sate,0,0,0,0
201809,Sep-18,201809,,ha Eastley FHS Clinic,0,0,0,0
201809,Sep-18,201809,,ha Chitungwiza Central Hospital,2,1,0,0
201809,Sep-18,201809,,ha Harare Central Hospital,8,131,0,0
201809,Sep-18,201809,,ha Parirenyatwa Group of Hospitals,198,55,0,0
201809,Sep-18,201809,,ha Greendale FHS Clinic,0,0,0,0
201809,Sep-18,201809,,ha Highlands Primary Care Clinic,0,0,0,0
201809,Sep-18,201809,,ha Mabvuku PolyClinic,0,0,0,0
201809,Sep-18,201809,,ha Mabvuku Satellite,0,0,0,0
201809,Sep-18,201809,,ha Manyame Airbase Hospital,0,0,0,0
201809,Sep-18,201809,,ha Pacific,0,0,0,0
201809,Sep-18,201809,,ha Tafara FHS Clinic,0,0,0,0
201809,Sep-18,201809,,ha Arcadia Clinic,0,0,0,0
201809,Sep-18,201809,,ha Arcadia Medical Center,0,0,0,0
201809,Sep-18,201809,,ha Avenues Clinic Hospital,0,0,0,0
201809,Sep-18,201809,,ha Baines Avenue Clinic,0,0,0,0
201809,Sep-18,201809,,ha Braeside FHS Clinic,0,0,0,0
201809,Sep-18,201809,,ha Cimas Chinhoyi Clinic,0,0,0,0
201809,Sep-18,201809,,ha Delta Graniteside Clinic,0,0,0,0
201809,Sep-18,201809,,ha Gonda Hospital,0,0,0,0
201809,Sep-18,201809,,ha Harare City Private Institutions,0,0,0,0
201809,Sep-18,201809,,ha Harare Polytechnic Clinic,0,0,0,0
201809,Sep-18,201809,,ha Harare city centre VMMC clinic,0,0,0,0
201809,Sep-18,201809,,ha Hatfield Clinic,0,0,0,0
201809,Sep-18,201809,,ha Insco Wellness Clinic,0,0,0,0
201809,Sep-18,201809,,ha Metropolitan Clinic,0,0,0,0
201809,Sep-18,201809,,ha New Cranborne,0,0,0,0
201809,Sep-18,201809,,"ha PSI New start Centre, Kwame",0,0,0,0
201809,Sep-18,201809,,ha Parirenyatwa Clinic,0,0,0,0
201809,Sep-18,201809,,ha Prospect Palms,0,0,0,0
201809,Sep-18,201809,,ha Queen of Peace,0,0,0,0
201809,Sep-18,201809,,ha Red Crescent Society,0,0,0,0
201809,Sep-18,201809,,ha Roland Square Clinic,0,0,0,0
201809,Sep-18,201809,,ha St Annes Hospital,0,0,0,0
201809,Sep-18,201809,,ha West End Hospital,0,0,0,0
201809,Sep-18,201809,,ha Beatrice Road Hospital,1524,526,26,6
201809,Sep-18,201809,,ha Wilkins Infectious Diseases Hospital,0,0,0,0
201809,Sep-18,201809,,ha Avondale Clinic,0,0,0,0
201809,Sep-18,201809,,ha Belvedere Satellite Clinic,0,0,0,0
201809,Sep-18,201809,,ha Mabelreign Satellite Clinic,0,0,0,0
201809,Sep-18,201809,,ha Marlborough Satellite Clinic,0,0,0,0
201809,Sep-18,201809,,ha Roland Square clini,0,0,0,0
201809,Sep-18,201809,,ha Rujeko PolyClinic,0,0,0,0
201809,Sep-18,201809,,ha ZAPSO,0,0,0,0
201809,Sep-18,201809,,ha Borrowdale Clinic,0,0,0,0
201809,Sep-18,201809,,ha Hatcliffe PolyClinic,0,0,0,0
201809,Sep-18,201809,,ha Highlands FHS Clinic,0,0,0,0
201809,Sep-18,201809,,ha Morris Depot Camp Hospital,0,0,0,0
201809,Sep-18,201809,,ha Mount Pleasant Clinic,0,0,0,0
201809,Sep-18,201809,,ha Newlands Clinic,0,0,0,0
201809,Sep-18,201809,,ha University of Zimbabwe,0,0,0,0
201809,Sep-18,201809,,ha Glen Norah Medical Centre,0,0,0,0
201809,Sep-18,201809,,ha Glen Norah Satellite Clinic,0,0,0,0
201809,Sep-18,201809,,ha Highfield PolyClinic,0,0,0,0
201809,Sep-18,201809,,ha Rutsanana PolyClinic,0,0,0,0
201809,Sep-18,201809,,ha Southerton Clinic,0,0,0,0
201809,Sep-18,201809,,ha Spilhaus,0,0,0,0
201809,Sep-18,201809,,ha Spilhaus_Data,0,0,0,0
201809,Sep-18,201809,,ha Vee’s Health Centre,0,0,0,0
201809,Sep-18,201809,,ha Western Triangle Clinic,0,0,0,0
201809,Sep-18,201809,,ha Dunameon,0,0,0,0
201809,Sep-18,201809,,ha Hopley Clinic,0,0,0,0
201809,Sep-18,201809,,ha Matapi Clinic,0,0,0,0
201809,Sep-18,201809,,ha Mbare Hostels Clinic,0,0,0,0
201809,Sep-18,201809,,ha Mbare PolyClinic,0,0,0,0
201809,Sep-18,201809,,ha Sunningdale Clinic,0,0,0,0
201809,Sep-18,201809,,ha Waterfalls Clinic,0,0,0,0
201809,Sep-18,201809,,ha Budiriro PolyClinic,920,272,3,0
201809,Sep-18,201809,,ha Budiriro Satellite Clinic,0,0,0,0
201809,Sep-18,201809,,ha Glen View Maternity Home,0,0,0,0
201809,Sep-18,201809,,ha Glen View PolyClinic,3569,878,10,0
201809,Sep-18,201809,,ha Glen View Satellite Clinic,0,0,0,0
201809,Sep-18,201809,,ha Mufakose PolyClinic,0,0,0,0
201809,Sep-18,201809,,ha Starlight,0,0,0,0
201809,Sep-18,201809,,ha Kambuzuma PolyClinic,0,0,0,0
201809,Sep-18,201809,,ha Kuwadzana Phase 4,0,0,0,0
201809,Sep-18,201809,,ha Kuwadzana PolyClinic,0,0,0,0
201809,Sep-18,201809,,ha Warren Park PolyClinic,0,0,0,0
201810,Oct-18,201810,,ha Caledonia sate,0,0,0,0
201810,Oct-18,201810,,ha Eastley FHS Clinic,0,0,0,0
201810,Oct-18,201810,,ha Chitungwiza Central Hospital,0,0,0,0
201810,Oct-18,201810,,ha Harare Central Hospital,106,120,1,0
201810,Oct-18,201810,,ha Parirenyatwa Group of Hospitals,61,15,0,0
201810,Oct-18,201810,,ha Greendale FHS Clinic,0,0,0,0
201810,Oct-18,201810,,ha Highlands Primary Care Clinic,0,0,0,0
201810,Oct-18,201810,,ha Mabvuku PolyClinic,0,0,0,0
201810,Oct-18,201810,,ha Mabvuku Satellite,0,0,0,0
201810,Oct-18,201810,,ha Manyame Airbase Hospital,0,0,0,0
201810,Oct-18,201810,,ha Pacific,0,0,0,0
201810,Oct-18,201810,,ha Tafara FHS Clinic,0,0,0,0
201810,Oct-18,201810,,ha Arcadia Clinic,0,0,0,0
201810,Oct-18,201810,,ha Arcadia Medical Center,0,0,0,0
201810,Oct-18,201810,,ha Avenues Clinic Hospital,0,0,0,0
201810,Oct-18,201810,,ha Baines Avenue Clinic,0,0,0,0
201810,Oct-18,201810,,ha Braeside FHS Clinic,0,0,0,0
201810,Oct-18,201810,,ha Cimas Chinhoyi Clinic,0,0,0,0
201810,Oct-18,201810,,ha Delta Graniteside Clinic,0,0,0,0
201810,Oct-18,201810,,ha Gonda Hospital,0,0,0,0
201810,Oct-18,201810,,ha Harare City Private Institutions,0,0,0,0
201810,Oct-18,201810,,ha Harare Polytechnic Clinic,0,0,0,0
201810,Oct-18,201810,,ha Harare city centre VMMC clinic,0,0,0,0
201810,Oct-18,201810,,ha Hatfield Clinic,0,0,0,0
201810,Oct-18,201810,,ha Insco Wellness Clinic,0,0,0,0
201810,Oct-18,201810,,ha Metropolitan Clinic,0,0,0,0
201810,Oct-18,201810,,ha New Cranborne,0,0,0,0
201810,Oct-18,201810,,"ha PSI New start Centre, Kwame",0,0,0,0
201810,Oct-18,201810,,ha Parirenyatwa Clinic,0,0,0,0
201810,Oct-18,201810,,ha Prospect Palms,0,0,0,0
201810,Oct-18,201810,,ha Queen of Peace,0,0,0,0
201810,Oct-18,201810,,ha Red Crescent Society,0,0,0,0
201810,Oct-18,201810,,ha Roland Square Clinic,0,0,0,0
201810,Oct-18,201810,,ha St Annes Hospital,0,0,0,0
201810,Oct-18,201810,,ha West End Hospital,0,0,0,0
201810,Oct-18,201810,,ha Beatrice Road Hospital,355,125,0,0
201810,Oct-18,201810,,ha Wilkins Infectious Diseases Hospital,0,0,0,0
201810,Oct-18,201810,,ha Avondale Clinic,0,0,0,0
201810,Oct-18,201810,,ha Belvedere Satellite Clinic,0,0,0,0
201810,Oct-18,201810,,ha Mabelreign Satellite Clinic,0,0,0,0
201810,Oct-18,201810,,ha Marlborough Satellite Clinic,0,0,0,0
201810,Oct-18,201810,,ha Roland Square clini,0,0,0,0
201810,Oct-18,201810,,ha Rujeko PolyClinic,0,0,0,0
201810,Oct-18,201810,,ha ZAPSO,0,0,0,0
201810,Oct-18,201810,,ha Borrowdale Clinic,0,0,0,0
201810,Oct-18,201810,,ha Hatcliffe PolyClinic,1,0,0,0
201810,Oct-18,201810,,ha Highlands FHS Clinic,0,0,0,0
201810,Oct-18,201810,,ha Morris Depot Camp Hospital,0,0,0,0
201810,Oct-18,201810,,ha Mount Pleasant Clinic,0,0,0,0
201810,Oct-18,201810,,ha Newlands Clinic,0,0,0,0
201810,Oct-18,201810,,ha University of Zimbabwe,0,0,0,0
201810,Oct-18,201810,,ha Glen Norah Medical Centre,0,0,0,0
201810,Oct-18,201810,,ha Glen Norah Satellite Clinic,0,0,0,0
201810,Oct-18,201810,,ha Highfield PolyClinic,0,0,0,0
201810,Oct-18,201810,,ha Rutsanana PolyClinic,0,0,0,0
201810,Oct-18,201810,,ha Southerton Clinic,0,0,0,0
201810,Oct-18,201810,,ha Spilhaus,0,0,0,0
201810,Oct-18,201810,,ha Spilhaus_Data,0,0,0,0
201810,Oct-18,201810,,ha Vee’s Health Centre,0,0,0,0
201810,Oct-18,201810,,ha Western Triangle Clinic,0,0,0,0
201810,Oct-18,201810,,ha Dunameon,0,0,0,0
201810,Oct-18,201810,,ha Hopley Clinic,0,0,0,0
201810,Oct-18,201810,,ha Matapi Clinic,0,0,0,0
201810,Oct-18,201810,,ha Mbare Hostels Clinic,0,0,0,0
201810,Oct-18,201810,,ha Mbare PolyClinic,0,0,0,0
201810,Oct-18,201810,,ha Sunningdale Clinic,0,0,0,0
201810,Oct-18,201810,,ha Waterfalls Clinic,0,0,0,0
201810,Oct-18,201810,,ha Budiriro PolyClinic,460,138,0,0
201810,Oct-18,201810,,ha Budiriro Satellite Clinic,0,0,0,0
201810,Oct-18,201810,,ha Glen View Maternity Home,0,0,0,0
201810,Oct-18,201810,,ha Glen View PolyClinic,553,190,0,0
201810,Oct-18,201810,,ha Glen View Satellite Clinic,0,0,0,0
201810,Oct-18,201810,,ha Mufakose PolyClinic,0,0,0,0
201810,Oct-18,201810,,ha Starlight,0,0,0,0
201810,Oct-18,201810,,ha Kambuzuma PolyClinic,0,0,0,0
201810,Oct-18,201810,,ha Kuwadzana Phase 4,0,0,0,0
201810,Oct-18,201810,,ha Kuwadzana PolyClinic,0,0,0,0
201810,Oct-18,201810,,ha Warren Park PolyClinic,0,0,0,0
201811,Nov-18,201811,,ha Caledonia sate,0,0,0,0
201811,Nov-18,201811,,ha Eastley FHS Clinic,0,0,0,0
201811,Nov-18,201811,,ha Chitungwiza Central Hospital,0,0,0,0
201811,Nov-18,201811,,ha Harare Central Hospital,46,46,0,0
201811,Nov-18,201811,,ha Parirenyatwa Group of Hospitals,8,2,0,0
201811,Nov-18,201811,,ha Greendale FHS Clinic,0,0,0,0
201811,Nov-18,201811,,ha Highlands Primary Care Clinic,0,0,0,0
201811,Nov-18,201811,,ha Mabvuku PolyClinic,0,0,0,0
201811,Nov-18,201811,,ha Mabvuku Satellite,0,0,0,0
201811,Nov-18,201811,,ha Manyame Airbase Hospital,0,0,0,0
201811,Nov-18,201811,,ha Pacific,0,0,0,0
201811,Nov-18,201811,,ha Tafara FHS Clinic,0,0,0,0
201811,Nov-18,201811,,ha Arcadia Clinic,0,0,0,0
201811,Nov-18,201811,,ha Arcadia Medical Center,0,0,0,0
201811,Nov-18,201811,,ha Avenues Clinic Hospital,0,0,0,0
201811,Nov-18,201811,,ha Baines Avenue Clinic,0,0,0,0
201811,Nov-18,201811,,ha Braeside FHS Clinic,0,0,0,0
201811,Nov-18,201811,,ha Cimas Chinhoyi Clinic,0,0,0,0
201811,Nov-18,201811,,ha Delta Graniteside Clinic,0,0,0,0
201811,Nov-18,201811,,ha Gonda Hospital,0,0,0,0
201811,Nov-18,201811,,ha Harare City Private Institutions,0,0,0,0
201811,Nov-18,201811,,ha Harare Polytechnic Clinic,0,0,0,0
